"Subject.Number" "Activity.Name" "feature.Domain" "feature.Device" "feature.Source.Signal" "feature.Is.Jerk" "feature.Is.Magnitude" "feature.Variable" "feature.Axial" "count" "average"
9 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 52 -0.955631357884615
9 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 52 -0.957999704230769
9 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 52 -0.936985169038462
9 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 52 -0.956387550769231
9 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 52 -0.937406900769231
9 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 52 -0.918328379807692
9 "WALKING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 52 -0.970277604038462
9 "WALKING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 52 -0.967829182884615
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 42 0.272293738857143
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 42 -0.0229269440835714
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 42 -0.114631856809524
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 42 -0.363159585642857
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 42 -0.144662531811905
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 42 -0.4052975435
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 42 -0.265048833361905
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 42 -0.373955618095238
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 42 0.0736870407142857
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 42 0.00685059160880952
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 42 -0.00906056116404762
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 42 -0.499696183380952
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 42 -0.35847809247381
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 42 -0.616103177380952
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 42 -0.463211951619048
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 42 -0.467925520357143
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 42 0.852002582619048
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 42 -0.341052443333333
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 42 -0.166846299571429
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 42 -0.955571098333333
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 42 -0.948865316428571
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 42 -0.939298276190476
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 42 -0.265048833361905
9 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 42 -0.373955618095238
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 42 0.0276976647904762
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 42 -0.119272262507143
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 42 0.0274085339047619
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 42 -0.628788415714286
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 42 -0.570080671190476
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 42 -0.310779778900476
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 42 -0.371524341688095
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 42 -0.545255462814286
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 42 -0.134951081428571
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 42 -0.0318378052619048
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 42 -0.0499086038095238
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 42 -0.658413975238095
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 42 -0.677377328809524
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 42 -0.657078707857143
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 42 -0.65838662047619
9 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 42 -0.713684099761905
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 42 -0.419126244871429
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 42 -0.1848746013
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 42 -0.445520359409524
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 42 -0.343749317047619
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 42 -0.178830066807143
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 42 -0.431075127690476
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 42 -0.361472407142857
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 42 -0.479002392452381
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 42 -0.517723095995238
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 42 -0.356806846252381
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 42 -0.581396729428571
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 42 -0.525776316416667
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 42 -0.40933880797619
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 42 -0.649286848333333
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 42 -0.435493694809524
9 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 42 -0.517368551014286
9 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 42 -0.555991784285714
9 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 42 -0.558024870238095
9 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 42 -0.36894710052381
9 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 42 -0.653661806190476
9 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 42 -0.582127359761905
9 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 42 -0.35852303717619
9 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 42 -0.585918872142857
9 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 42 -0.597451660285714
9 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 42 -0.698512291904762
9 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 42 -0.757464336190476
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 49 0.284737111836735
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.00752079837346939
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 49 -0.0853300834489796
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.982805846734694
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.932576956734694
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.92244207755102
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.949063386122449
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.919482432244898
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 49 0.0709929846530612
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 49 0.00574819175959184
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 49 -0.0117455602408163
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 49 -0.989959855714286
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 49 -0.980756315510204
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 49 -0.981787234081633
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.986653916734694
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.980820679183673
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 49 0.819005883816327
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 49 -0.0233740133877551
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 49 -0.0175725658122449
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.972395400816327
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.95354699244898
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.928146211469388
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 49 -0.949063386122449
9 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.919482432244898
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 49 -0.0416778885816327
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.0778337695102041
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 49 0.088112302
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.977141525102041
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.950054893469388
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.947262923673469
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.937967148979592
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.923798708163265
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 49 -0.0971394234489796
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 49 -0.0430618096183673
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 49 -0.0614550682734694
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 49 -0.987887619591837
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 49 -0.989181481020408
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 49 -0.987438287346939
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.99121358122449
9 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.986321886530612
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 49 -0.983901821632653
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.94986800755102
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 49 -0.94897351755102
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.98258358755102
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.928773540612245
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.916013010408163
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.944474504489796
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.921262927918367
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 49 -0.990093482653061
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 49 -0.980813850204082
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 49 -0.979455205918367
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 49 -0.990712314489796
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 49 -0.982129882244898
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 49 -0.982654731428571
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.981770767142857
9 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.978606393877551
9 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 49 -0.975718414285714
9 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.959500291836735
9 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 49 -0.949519842244898
9 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.977862705102041
9 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.945559454081633
9 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.951483962653061
9 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.944023877959184
9 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.924600924489796
9 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.987813680816327
9 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.985267185510204
10 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 58 0.277830978448276
10 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 58 -0.0141042487827586
10 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 58 -0.10538606312069
10 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 58 -0.915479580241379
10 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 58 -0.862581373965517
10 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 58 -0.892360176724138
10 "LAYING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 58 -0.884406038689655
10 "LAYING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 58 -0.889497058189655
10 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 58 0.0768350157758621
10 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 58 0.0036698836987931
10 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 58 -0.00268260021637931
10 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 58 -0.917500368551724
10 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 58 -0.912911038534483
10 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 58 -0.949493091551724
10 "LAYING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 58 -0.923121086206897
10 "LAYING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 58 -0.917122835172414
10 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 58 0.93198452137931
10 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 58 -0.0198174874655172
10 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 58 0.0438567496310345
10 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 58 -0.991495378793103
10 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 58 -0.971330761551724
10 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 58 -0.953343156206896
10 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 58 -0.884406038689655
10 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 58 -0.889497058189655
10 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 58 -0.0416909113862069
10 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 58 -0.065101438687931
10 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 58 0.083982658137931
10 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 58 -0.938494864482759
10 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 58 -0.902587418293103
10 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 58 -0.876143935517241
10 "LAYING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 58 -0.883631524
10 "LAYING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 58 -0.900778683172414
10 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 58 -0.102872421420517
10 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 58 -0.0353948630517241
10 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 58 -0.0495805292155172
10 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 58 -0.942295554655172
10 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 58 -0.942722054482759
10 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 58 -0.924751918034483
10 "LAYING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 58 -0.93873281637931
10 "LAYING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 58 -0.94765633137931
10 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 58 -0.921818682551724
10 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 58 -0.885427323293103
10 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 58 -0.916400274310345
10 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 58 -0.913645939448276
10 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 58 -0.859751671724138
10 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 58 -0.887887099310345
10 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 58 -0.901104700689655
10 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 58 -0.900025508568966
10 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 58 -0.926903173806897
10 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 58 -0.916652157413793
10 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 58 -0.94477115
10 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 58 -0.915540793048276
10 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 58 -0.915094711775862
10 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 58 -0.952823633448276
10 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 58 -0.915810736858621
10 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 58 -0.918394452551724
10 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 58 -0.926724481206897
10 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 58 -0.913748646305172
10 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 58 -0.888251729655172
10 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 58 -0.942558038448276
10 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 58 -0.897028363568966
10 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 58 -0.883815407068966
10 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 58 -0.913839555672414
10 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 58 -0.909385478965517
10 "LAYING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 58 -0.94705983637931
10 "LAYING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 58 -0.951997517068966
10 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 54 0.276352037777778
10 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 54 -0.0182179803518519
10 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 54 -0.107164177518519
10 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 54 -0.98121304
10 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 54 -0.981058296296296
